# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P368
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P368;P586;P500;P571;P431;P509
0.0;7.0;8.0;4.0;3.0;9.0
5.0;2.0;8.0;3.0;6.0;5.0
5.0;4.0;3.0;6.0;4.0;5.0
3.0;6.0;4.0;6.0;2.0;2.0
2.0;8.0;13.0;4.0;5.0;9.0
2.0;8.0;9.0;6.0;6.0;3.0
6.0;7.0;5.0;8.0;8.0;13.0
5.0;3.0;6.0;10.0;8.0;4.0
7.0;3.0;10.0;4.0;8.0;5.0
2.0;8.0;8.0;2.0;7.0;7.0
7.0;6.0;10.0;2.0;8.0;4.0
2.0;4.0;4.0;10.0;7.0;6.0
9.0;4.0;12.0;2.0;13.0;7.0
6.0;4.0;6.0;7.0;4.0;6.0
3.0;13.0;11.0;3.0;1.0;7.0
4.0;3.0;7.0;5.0;5.0;4.0
4.0;6.0;5.0;8.0;6.0;7.0
5.0;8.0;6.0;7.0;8.0;6.0
5.0;4.0;8.0;6.0;9.0;4.0
9.0;8.0;3.0;5.0;9.0;4.0
5.0;5.0;6.0;3.0;8.0;8.0
11.0;10.0;7.0;5.0;11.0;6.0
4.0;7.0;4.0;5.0;10.0;5.0
11.0;9.0;9.0;12.0;9.0;12.0
7.0;13.0;8.0;8.0;12.0;11.0
12.0;14.0;4.0;13.0;11.0;4.0
2.0;6.0;6.0;4.0;1.0;5.0
2.0;4.0;7.0;4.0;5.0;2.0
1.0;7.0;5.0;4.0;4.0;4.0
9.0;5.0;6.0;3.0;4.0;4.0
5.0;7.0;8.0;3.0;4.0;4.0
1.0;4.0;7.0;7.0;2.0;3.0
2.0;4.0;4.0;0.0;3.0;3.0
4.0;8.0;4.0;3.0;7.0;6.0
3.0;5.0;8.0;1.0;1.0;6.0
3.0;2.0;6.0;5.0;9.0;6.0
3.0;3.0;4.0;8.0;4.0;4.0
6.0;5.0;8.0;2.0;4.0;6.0
5.0;4.0;7.0;7.0;5.0;7.0
1.0;4.0;4.0;3.0;6.0;7.0
4.0;7.0;4.0;5.0;5.0;4.0
7.0;8.0;2.0;3.0;1.0;4.0
9.0;3.0;5.0;4.0;6.0;5.0
4.0;2.0;6.0;2.0;8.0;3.0
6.0;6.0;5.0;4.0;4.0;5.0
9.0;2.0;3.0;10.0;5.0;4.0
6.0;7.0;4.0;5.0;6.0;9.0
9.0;5.0;5.0;7.0;5.0;5.0
6.0;4.0;3.0;6.0;5.0;7.0
9.0;5.0;5.0;9.0;7.0;5.0
11.0;12.0;8.0;3.0;6.0;7.0
12.0;11.0;6.0;11.0;14.0;6.0
0.0;2.0;2.0;0.0;1.0;2.0
12.0;14.0;13.0;13.0;14.0;13.0
0.0;0.42;0.55;0.31;0.15;0.64
0.42;0.0;0.55;0.23;0.38;0.27
0.42;0.17;0.09;0.46;0.23;0.27
0.25;0.33;0.18;0.46;0.08;0.0
0.17;0.5;1.0;0.31;0.31;0.64
0.17;0.5;0.64;0.46;0.38;0.09
0.5;0.42;0.27;0.62;0.54;1.0
0.42;0.08;0.36;0.77;0.54;0.18
0.58;0.08;0.73;0.31;0.54;0.27
0.17;0.5;0.55;0.15;0.46;0.45
0.58;0.33;0.73;0.15;0.54;0.18
0.17;0.17;0.18;0.77;0.46;0.36
0.75;0.17;0.91;0.15;0.92;0.45
0.5;0.17;0.36;0.54;0.23;0.36
0.25;0.92;0.82;0.23;0.0;0.45
0.33;0.08;0.45;0.38;0.31;0.18
0.33;0.33;0.27;0.62;0.38;0.45
0.42;0.5;0.36;0.54;0.54;0.36
0.42;0.17;0.55;0.46;0.62;0.18
0.75;0.5;0.09;0.38;0.62;0.18
0.42;0.25;0.36;0.23;0.54;0.55
0.92;0.67;0.45;0.38;0.77;0.36
0.33;0.42;0.18;0.38;0.69;0.27
0.92;0.58;0.64;0.92;0.62;0.91
0.58;0.92;0.55;0.62;0.85;0.82
1.0;1.0;0.18;1.0;0.77;0.18
0.17;0.33;0.36;0.31;0.0;0.27
0.17;0.17;0.45;0.31;0.31;0.0
0.08;0.42;0.27;0.31;0.23;0.18
0.75;0.25;0.36;0.23;0.23;0.18
0.42;0.42;0.55;0.23;0.23;0.18
0.08;0.17;0.45;0.54;0.08;0.09
0.17;0.17;0.18;0.0;0.15;0.09
0.33;0.5;0.18;0.23;0.46;0.36
0.25;0.25;0.55;0.08;0.0;0.36
0.25;0.0;0.36;0.38;0.62;0.36
0.25;0.08;0.18;0.62;0.23;0.18
0.5;0.25;0.55;0.15;0.23;0.36
0.42;0.17;0.45;0.54;0.31;0.45
0.08;0.17;0.18;0.23;0.38;0.45
0.33;0.42;0.18;0.38;0.31;0.18
0.58;0.5;0.0;0.23;0.0;0.18
0.75;0.08;0.27;0.31;0.38;0.27
0.33;0.0;0.36;0.15;0.54;0.09
0.5;0.33;0.27;0.31;0.23;0.27
0.75;0.0;0.09;0.77;0.31;0.18
0.5;0.42;0.18;0.38;0.38;0.64
0.75;0.25;0.27;0.54;0.31;0.27
0.5;0.17;0.09;0.46;0.31;0.45
0.75;0.25;0.27;0.69;0.46;0.27
0.92;0.83;0.55;0.23;0.38;0.45
1.0;0.75;0.36;0.85;1.0;0.36
