# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P108
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P108;P586;P806;P500;P791;P814
0.0;7.0;4.0;8.0;4.0;4.0
2.0;2.0;5.0;8.0;3.0;2.0
2.0;4.0;7.0;3.0;4.0;2.0
0.0;6.0;4.0;4.0;2.0;6.0
3.0;8.0;7.0;13.0;6.0;0.0
1.0;8.0;2.0;9.0;6.0;4.0
2.0;7.0;7.0;5.0;6.0;7.0
1.0;3.0;4.0;6.0;7.0;8.0
6.0;3.0;5.0;10.0;6.0;3.0
3.0;8.0;7.0;8.0;4.0;2.0
0.0;6.0;3.0;10.0;5.0;6.0
3.0;4.0;2.0;4.0;2.0;9.0
4.0;4.0;4.0;12.0;5.0;5.0
3.0;4.0;6.0;6.0;4.0;4.0
5.0;13.0;5.0;11.0;4.0;5.0
1.0;3.0;5.0;7.0;9.0;3.0
5.0;6.0;3.0;5.0;5.0;4.0
0.0;8.0;4.0;6.0;10.0;3.0
1.0;4.0;3.0;8.0;5.0;6.0
2.0;8.0;2.0;3.0;7.0;5.0
2.0;5.0;2.0;6.0;5.0;5.0
3.0;10.0;8.0;7.0;7.0;3.0
4.0;7.0;4.0;4.0;8.0;3.0
9.0;9.0;6.0;9.0;7.0;12.0
2.0;13.0;9.0;8.0;12.0;9.0
5.0;14.0;7.0;4.0;9.0;7.0
3.0;6.0;2.0;6.0;3.0;3.0
2.0;4.0;4.0;7.0;8.0;6.0
0.0;7.0;3.0;5.0;6.0;5.0
3.0;5.0;3.0;6.0;3.0;3.0
3.0;7.0;4.0;8.0;5.0;7.0
0.0;4.0;8.0;7.0;3.0;4.0
2.0;4.0;3.0;4.0;2.0;3.0
4.0;8.0;3.0;4.0;4.0;6.0
0.0;5.0;4.0;8.0;2.0;3.0
4.0;2.0;8.0;6.0;6.0;8.0
6.0;3.0;4.0;4.0;4.0;1.0
3.0;5.0;7.0;8.0;4.0;2.0
6.0;4.0;2.0;7.0;3.0;3.0
4.0;4.0;3.0;4.0;5.0;4.0
4.0;7.0;6.0;4.0;2.0;3.0
2.0;8.0;8.0;2.0;8.0;8.0
5.0;3.0;8.0;5.0;4.0;6.0
7.0;2.0;5.0;6.0;8.0;7.0
1.0;6.0;7.0;5.0;3.0;3.0
2.0;2.0;6.0;3.0;6.0;4.0
3.0;7.0;5.0;4.0;6.0;4.0
3.0;5.0;9.0;5.0;4.0;8.0
3.0;4.0;5.0;3.0;4.0;4.0
4.0;5.0;11.0;5.0;13.0;16.0
1.0;12.0;8.0;8.0;6.0;7.0
4.0;11.0;8.0;6.0;13.0;11.0
0.0;2.0;2.0;2.0;2.0;0.0
9.0;14.0;11.0;13.0;13.0;16.0
0.0;0.42;0.22;0.55;0.18;0.25
0.22;0.0;0.33;0.55;0.09;0.13
0.22;0.17;0.56;0.09;0.18;0.13
0.0;0.33;0.22;0.18;0.0;0.38
0.33;0.5;0.56;1.0;0.36;0.0
0.11;0.5;0.0;0.64;0.36;0.25
0.22;0.42;0.56;0.27;0.36;0.44
0.11;0.08;0.22;0.36;0.45;0.5
0.67;0.08;0.33;0.73;0.36;0.19
0.33;0.5;0.56;0.55;0.18;0.13
0.0;0.33;0.11;0.73;0.27;0.38
0.33;0.17;0.0;0.18;0.0;0.56
0.44;0.17;0.22;0.91;0.27;0.31
0.33;0.17;0.44;0.36;0.18;0.25
0.56;0.92;0.33;0.82;0.18;0.31
0.11;0.08;0.33;0.45;0.64;0.19
0.56;0.33;0.11;0.27;0.27;0.25
0.0;0.5;0.22;0.36;0.73;0.19
0.11;0.17;0.11;0.55;0.27;0.38
0.22;0.5;0.0;0.09;0.45;0.31
0.22;0.25;0.0;0.36;0.27;0.31
0.33;0.67;0.67;0.45;0.45;0.19
0.44;0.42;0.22;0.18;0.55;0.19
1.0;0.58;0.44;0.64;0.45;0.75
0.22;0.92;0.78;0.55;0.91;0.56
0.56;1.0;0.56;0.18;0.64;0.44
0.33;0.33;0.0;0.36;0.09;0.19
0.22;0.17;0.22;0.45;0.55;0.38
0.0;0.42;0.11;0.27;0.36;0.31
0.33;0.25;0.11;0.36;0.09;0.19
0.33;0.42;0.22;0.55;0.27;0.44
0.0;0.17;0.67;0.45;0.09;0.25
0.22;0.17;0.11;0.18;0.0;0.19
0.44;0.5;0.11;0.18;0.18;0.38
0.0;0.25;0.22;0.55;0.0;0.19
0.44;0.0;0.67;0.36;0.36;0.5
0.67;0.08;0.22;0.18;0.18;0.06
0.33;0.25;0.56;0.55;0.18;0.13
0.67;0.17;0.0;0.45;0.09;0.19
0.44;0.17;0.11;0.18;0.27;0.25
0.44;0.42;0.44;0.18;0.0;0.19
0.22;0.5;0.67;0.0;0.55;0.5
0.56;0.08;0.67;0.27;0.18;0.38
0.78;0.0;0.33;0.36;0.55;0.44
0.11;0.33;0.56;0.27;0.09;0.19
0.22;0.0;0.44;0.09;0.36;0.25
0.33;0.42;0.33;0.18;0.36;0.25
0.33;0.25;0.78;0.27;0.18;0.5
0.33;0.17;0.33;0.09;0.18;0.25
0.44;0.25;1.0;0.27;1.0;1.0
0.11;0.83;0.67;0.55;0.36;0.44
0.44;0.75;0.67;0.36;1.0;0.69
