# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P515
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P515;P305;P2;P586;P791;P437
10.0;8.0;7.0;7.0;4.0;7.0
15.0;7.0;6.0;2.0;3.0;4.0
15.0;3.0;3.0;4.0;4.0;13.0
14.0;1.0;2.0;6.0;2.0;6.0
12.0;3.0;7.0;8.0;6.0;3.0
8.0;2.0;1.0;8.0;6.0;7.0
8.0;6.0;6.0;7.0;6.0;6.0
9.0;8.0;3.0;3.0;7.0;3.0
6.0;12.0;3.0;3.0;6.0;4.0
11.0;2.0;3.0;8.0;4.0;7.0
11.0;10.0;2.0;6.0;5.0;8.0
10.0;5.0;2.0;4.0;2.0;8.0
6.0;8.0;6.0;4.0;5.0;12.0
6.0;3.0;2.0;4.0;4.0;6.0
17.0;5.0;0.0;13.0;4.0;7.0
11.0;12.0;6.0;3.0;9.0;5.0
17.0;6.0;2.0;6.0;5.0;7.0
12.0;1.0;7.0;8.0;10.0;5.0
7.0;4.0;7.0;4.0;5.0;4.0
7.0;5.0;9.0;8.0;7.0;4.0
12.0;3.0;4.0;5.0;5.0;8.0
8.0;1.0;7.0;10.0;7.0;13.0
12.0;5.0;2.0;7.0;8.0;5.0
15.0;8.0;4.0;9.0;7.0;11.0
14.0;6.0;5.0;13.0;12.0;8.0
13.0;3.0;3.0;14.0;9.0;12.0
11.0;2.0;5.0;6.0;3.0;6.0
10.0;2.0;8.0;4.0;8.0;3.0
8.0;2.0;5.0;7.0;6.0;1.0
5.0;4.0;5.0;5.0;3.0;3.0
8.0;8.0;3.0;7.0;5.0;2.0
8.0;8.0;1.0;4.0;3.0;5.0
7.0;5.0;3.0;4.0;2.0;4.0
8.0;3.0;2.0;8.0;4.0;6.0
4.0;4.0;3.0;5.0;2.0;6.0
7.0;3.0;10.0;2.0;6.0;6.0
4.0;9.0;5.0;3.0;4.0;9.0
5.0;8.0;2.0;5.0;4.0;8.0
9.0;3.0;7.0;4.0;3.0;5.0
4.0;2.0;3.0;4.0;5.0;4.0
9.0;5.0;2.0;7.0;2.0;8.0
7.0;4.0;5.0;8.0;8.0;8.0
6.0;2.0;2.0;3.0;4.0;4.0
8.0;4.0;4.0;2.0;8.0;2.0
5.0;8.0;5.0;6.0;3.0;7.0
6.0;3.0;1.0;2.0;6.0;7.0
6.0;11.0;1.0;7.0;6.0;4.0
11.0;2.0;4.0;5.0;4.0;7.0
7.0;2.0;5.0;4.0;4.0;0.0
9.0;3.0;1.0;5.0;13.0;5.0
8.0;5.0;6.0;12.0;6.0;6.0
12.0;7.0;0.0;11.0;13.0;9.0
4.0;1.0;0.0;2.0;2.0;0.0
17.0;12.0;10.0;14.0;13.0;13.0
0.46;0.64;0.7;0.42;0.18;0.54
0.85;0.55;0.6;0.0;0.09;0.31
0.85;0.18;0.3;0.17;0.18;1.0
0.77;0.0;0.2;0.33;0.0;0.46
0.62;0.18;0.7;0.5;0.36;0.23
0.31;0.09;0.1;0.5;0.36;0.54
0.31;0.45;0.6;0.42;0.36;0.46
0.38;0.64;0.3;0.08;0.45;0.23
0.15;1.0;0.3;0.08;0.36;0.31
0.54;0.09;0.3;0.5;0.18;0.54
0.54;0.82;0.2;0.33;0.27;0.62
0.46;0.36;0.2;0.17;0.0;0.62
0.15;0.64;0.6;0.17;0.27;0.92
0.15;0.18;0.2;0.17;0.18;0.46
1.0;0.36;0.0;0.92;0.18;0.54
0.54;1.0;0.6;0.08;0.64;0.38
1.0;0.45;0.2;0.33;0.27;0.54
0.62;0.0;0.7;0.5;0.73;0.38
0.23;0.27;0.7;0.17;0.27;0.31
0.23;0.36;0.9;0.5;0.45;0.31
0.62;0.18;0.4;0.25;0.27;0.62
0.31;0.0;0.7;0.67;0.45;1.0
0.62;0.36;0.2;0.42;0.55;0.38
0.85;0.64;0.4;0.58;0.45;0.85
0.77;0.45;0.5;0.92;0.91;0.62
0.69;0.18;0.3;1.0;0.64;0.92
0.54;0.09;0.5;0.33;0.09;0.46
0.46;0.09;0.8;0.17;0.55;0.23
0.31;0.09;0.5;0.42;0.36;0.08
0.08;0.27;0.5;0.25;0.09;0.23
0.31;0.64;0.3;0.42;0.27;0.15
0.31;0.64;0.1;0.17;0.09;0.38
0.23;0.36;0.3;0.17;0.0;0.31
0.31;0.18;0.2;0.5;0.18;0.46
0.0;0.27;0.3;0.25;0.0;0.46
0.23;0.18;1.0;0.0;0.36;0.46
0.0;0.73;0.5;0.08;0.18;0.69
0.08;0.64;0.2;0.25;0.18;0.62
0.38;0.18;0.7;0.17;0.09;0.38
0.0;0.09;0.3;0.17;0.27;0.31
0.38;0.36;0.2;0.42;0.0;0.62
0.23;0.27;0.5;0.5;0.55;0.62
0.15;0.09;0.2;0.08;0.18;0.31
0.31;0.27;0.4;0.0;0.55;0.15
0.08;0.64;0.5;0.33;0.09;0.54
0.15;0.18;0.1;0.0;0.36;0.54
0.15;0.91;0.1;0.42;0.36;0.31
0.54;0.09;0.4;0.25;0.18;0.54
0.23;0.09;0.5;0.17;0.18;0.0
0.38;0.18;0.1;0.25;1.0;0.38
0.31;0.36;0.6;0.83;0.36;0.46
0.62;0.55;0.0;0.75;1.0;0.69
