# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P522
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P522;P380;P433;P234;P218;P608
12.0;0.0;2.0;0.0;0.0;1.0
15.0;0.0;4.0;0.0;0.0;1.0
16.0;0.0;5.0;0.0;0.0;0.0
10.0;0.0;3.0;0.0;0.0;0.0
19.0;0.0;2.0;1.0;0.0;0.0
11.0;0.0;2.0;0.0;0.0;0.0
9.0;0.0;1.0;0.0;0.0;1.0
6.0;0.0;5.0;0.0;1.0;0.0
10.0;0.0;3.0;0.0;0.0;1.0
7.0;0.0;5.0;0.0;0.0;0.0
19.0;0.0;6.0;0.0;0.0;0.0
14.0;0.0;5.0;0.0;0.0;1.0
11.0;0.0;2.0;0.0;0.0;0.0
13.0;0.0;7.0;0.0;0.0;0.0
12.0;0.0;4.0;0.0;0.0;0.0
9.0;0.0;5.0;0.0;0.0;1.0
15.0;0.0;2.0;0.0;0.0;0.0
13.0;0.0;3.0;0.0;0.0;0.0
10.0;0.0;3.0;0.0;0.0;1.0
10.0;0.0;3.0;0.0;0.0;0.0
10.0;0.0;2.0;0.0;0.0;0.0
15.0;0.0;5.0;1.0;0.0;0.0
9.0;0.0;10.0;0.0;0.0;0.0
11.0;0.0;8.0;0.0;0.0;0.0
13.0;0.0;6.0;0.0;0.0;1.0
18.0;0.0;5.0;0.0;0.0;1.0
5.0;0.0;1.0;0.0;0.0;0.0
9.0;0.0;1.0;0.0;0.0;0.0
9.0;0.0;2.0;0.0;0.0;0.0
11.0;0.0;4.0;0.0;0.0;0.0
4.0;0.0;3.0;0.0;0.0;0.0
13.0;0.0;4.0;0.0;0.0;0.0
15.0;0.0;3.0;0.0;0.0;1.0
4.0;0.0;3.0;0.0;0.0;0.0
10.0;0.0;3.0;0.0;0.0;0.0
8.0;0.0;4.0;0.0;0.0;0.0
10.0;0.0;3.0;0.0;0.0;0.0
12.0;0.0;2.0;0.0;0.0;1.0
12.0;0.0;10.0;0.0;0.0;0.0
8.0;0.0;7.0;0.0;1.0;0.0
12.0;0.0;2.0;0.0;0.0;0.0
7.0;0.0;1.0;0.0;0.0;0.0
10.0;0.0;2.0;0.0;0.0;0.0
6.0;0.0;5.0;0.0;0.0;2.0
6.0;0.0;6.0;0.0;0.0;0.0
5.0;0.0;2.0;0.0;0.0;1.0
13.0;0.0;3.0;0.0;0.0;0.0
7.0;0.0;4.0;0.0;0.0;1.0
7.0;0.0;3.0;0.0;1.0;3.0
9.0;1.0;7.0;0.0;0.0;0.0
17.0;0.0;3.0;2.0;0.0;0.0
9.0;2.0;16.0;0.0;2.0;5.0
4.0;0.0;1.0;0.0;0.0;0.0
19.0;2.0;16.0;2.0;2.0;5.0
0.53;0.0;0.07;0.0;0.0;0.2
0.73;0.0;0.2;0.0;0.0;0.2
0.8;0.0;0.27;0.0;0.0;0.0
0.4;0.0;0.13;0.0;0.0;0.0
1.0;0.0;0.07;0.5;0.0;0.0
0.47;0.0;0.07;0.0;0.0;0.0
0.33;0.0;0.0;0.0;0.0;0.2
0.13;0.0;0.27;0.0;0.5;0.0
0.4;0.0;0.13;0.0;0.0;0.2
0.2;0.0;0.27;0.0;0.0;0.0
1.0;0.0;0.33;0.0;0.0;0.0
0.67;0.0;0.27;0.0;0.0;0.2
0.47;0.0;0.07;0.0;0.0;0.0
0.6;0.0;0.4;0.0;0.0;0.0
0.53;0.0;0.2;0.0;0.0;0.0
0.33;0.0;0.27;0.0;0.0;0.2
0.73;0.0;0.07;0.0;0.0;0.0
0.6;0.0;0.13;0.0;0.0;0.0
0.4;0.0;0.13;0.0;0.0;0.2
0.4;0.0;0.13;0.0;0.0;0.0
0.4;0.0;0.07;0.0;0.0;0.0
0.73;0.0;0.27;0.5;0.0;0.0
0.33;0.0;0.6;0.0;0.0;0.0
0.47;0.0;0.47;0.0;0.0;0.0
0.6;0.0;0.33;0.0;0.0;0.2
0.93;0.0;0.27;0.0;0.0;0.2
0.07;0.0;0.0;0.0;0.0;0.0
0.33;0.0;0.0;0.0;0.0;0.0
0.33;0.0;0.07;0.0;0.0;0.0
0.47;0.0;0.2;0.0;0.0;0.0
0.0;0.0;0.13;0.0;0.0;0.0
0.6;0.0;0.2;0.0;0.0;0.0
0.73;0.0;0.13;0.0;0.0;0.2
0.0;0.0;0.13;0.0;0.0;0.0
0.4;0.0;0.13;0.0;0.0;0.0
0.27;0.0;0.2;0.0;0.0;0.0
0.4;0.0;0.13;0.0;0.0;0.0
0.53;0.0;0.07;0.0;0.0;0.2
0.53;0.0;0.6;0.0;0.0;0.0
0.27;0.0;0.4;0.0;0.5;0.0
0.53;0.0;0.07;0.0;0.0;0.0
0.2;0.0;0.0;0.0;0.0;0.0
0.4;0.0;0.07;0.0;0.0;0.0
0.13;0.0;0.27;0.0;0.0;0.4
0.13;0.0;0.33;0.0;0.0;0.0
0.07;0.0;0.07;0.0;0.0;0.2
0.6;0.0;0.13;0.0;0.0;0.0
0.2;0.0;0.2;0.0;0.0;0.2
0.2;0.0;0.13;0.0;0.5;0.6
0.33;0.5;0.4;0.0;0.0;0.0
0.87;0.0;0.13;1.0;0.0;0.0
0.33;1.0;1.0;0.0;1.0;1.0
