# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P252
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P252;P380;P234;P218;P682;P430
0.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;0.0;0.0;0.0;8.0
0.0;0.0;0.0;0.0;0.0;14.0
0.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;1.0;0.0;0.0;15.0
0.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;14.0
0.0;0.0;0.0;1.0;1.0;11.0
0.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;0.0;0.0;0.0;10.0
0.0;0.0;0.0;0.0;0.0;16.0
0.0;0.0;0.0;0.0;0.0;16.0
0.0;0.0;0.0;0.0;0.0;5.0
0.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;8.0
0.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;19.0
0.0;0.0;0.0;0.0;0.0;18.0
0.0;0.0;0.0;0.0;0.0;10.0
0.0;0.0;1.0;0.0;0.0;17.0
0.0;0.0;0.0;0.0;0.0;16.0
0.0;0.0;0.0;0.0;0.0;14.0
0.0;0.0;0.0;0.0;0.0;21.0
0.0;0.0;0.0;0.0;0.0;14.0
0.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;9.0
1.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;8.0
0.0;0.0;0.0;0.0;0.0;10.0
0.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;0.0;0.0;0.0;8.0
0.0;0.0;0.0;0.0;0.0;11.0
0.0;0.0;0.0;0.0;0.0;15.0
0.0;0.0;0.0;0.0;0.0;11.0
0.0;0.0;0.0;0.0;0.0;10.0
0.0;0.0;0.0;0.0;0.0;9.0
1.0;0.0;0.0;1.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;11.0
0.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;12.0
1.0;0.0;0.0;0.0;0.0;11.0
2.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;0.0;1.0;0.0;18.0
1.0;1.0;0.0;0.0;0.0;11.0
0.0;0.0;2.0;0.0;1.0;24.0
2.0;2.0;0.0;2.0;2.0;20.0
0.0;0.0;0.0;0.0;0.0;5.0
2.0;2.0;2.0;2.0;2.0;24.0
0.0;0.0;0.0;0.0;0.0;0.42
0.0;0.0;0.0;0.0;0.0;0.16
0.0;0.0;0.0;0.0;0.0;0.47
0.0;0.0;0.0;0.0;0.0;0.37
0.0;0.0;0.5;0.0;0.0;0.53
0.0;0.0;0.0;0.0;0.0;0.37
0.0;0.0;0.0;0.0;0.0;0.47
0.0;0.0;0.0;0.5;0.5;0.32
0.0;0.0;0.0;0.0;0.0;0.37
0.0;0.0;0.0;0.0;0.0;0.42
0.0;0.0;0.0;0.0;0.0;0.26
0.0;0.0;0.0;0.0;0.0;0.58
0.0;0.0;0.0;0.0;0.0;0.58
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.16
0.0;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.37
0.0;0.0;0.0;0.0;0.0;0.74
0.0;0.0;0.0;0.0;0.0;0.68
0.0;0.0;0.0;0.0;0.0;0.26
0.0;0.0;0.5;0.0;0.0;0.63
0.0;0.0;0.0;0.0;0.0;0.58
0.0;0.0;0.0;0.0;0.0;0.47
0.0;0.0;0.0;0.0;0.0;0.84
0.0;0.0;0.0;0.0;0.0;0.47
0.0;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.21
0.5;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.16
0.0;0.0;0.0;0.0;0.0;0.26
0.0;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.42
0.0;0.0;0.0;0.0;0.0;0.16
0.0;0.0;0.0;0.0;0.0;0.32
0.0;0.0;0.0;0.0;0.0;0.53
0.0;0.0;0.0;0.0;0.0;0.32
0.0;0.0;0.0;0.0;0.0;0.26
0.0;0.0;0.0;0.0;0.0;0.21
0.5;0.0;0.0;0.5;0.0;0.37
0.0;0.0;0.0;0.0;0.0;0.37
0.0;0.0;0.0;0.0;0.0;0.32
0.0;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.21
0.0;0.0;0.0;0.0;0.0;0.37
0.0;0.0;0.0;0.0;0.0;0.37
0.5;0.0;0.0;0.0;0.0;0.32
1.0;0.0;0.0;0.0;0.0;0.42
0.0;0.0;0.0;0.5;0.0;0.68
0.5;0.5;0.0;0.0;0.0;0.32
0.0;0.0;1.0;0.0;0.5;1.0
1.0;1.0;0.0;1.0;1.0;0.79
