# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P68
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P68;P437;P571;P814;P768;P305
14.0;7.0;4.0;4.0;0.0;8.0
11.0;4.0;3.0;2.0;0.0;7.0
9.0;13.0;6.0;2.0;2.0;3.0
9.0;6.0;6.0;6.0;8.0;1.0
5.0;3.0;4.0;0.0;2.0;3.0
19.0;7.0;6.0;4.0;5.0;2.0
3.0;6.0;8.0;7.0;3.0;6.0
8.0;3.0;10.0;8.0;7.0;8.0
10.0;4.0;4.0;3.0;3.0;12.0
19.0;7.0;2.0;2.0;4.0;2.0
7.0;8.0;2.0;6.0;1.0;10.0
8.0;8.0;10.0;9.0;0.0;5.0
6.0;12.0;2.0;5.0;0.0;8.0
16.0;6.0;7.0;4.0;8.0;3.0
10.0;7.0;3.0;5.0;4.0;5.0
10.0;5.0;5.0;3.0;1.0;12.0
12.0;7.0;8.0;4.0;4.0;6.0
5.0;5.0;7.0;3.0;4.0;1.0
13.0;4.0;6.0;6.0;2.0;4.0
7.0;4.0;5.0;5.0;1.0;5.0
5.0;8.0;3.0;5.0;1.0;3.0
11.0;13.0;5.0;3.0;6.0;1.0
7.0;5.0;5.0;3.0;2.0;5.0
7.0;11.0;12.0;12.0;5.0;8.0
11.0;8.0;8.0;9.0;4.0;6.0
14.0;12.0;13.0;7.0;9.0;3.0
2.0;6.0;4.0;3.0;3.0;2.0
11.0;3.0;4.0;6.0;1.0;2.0
8.0;1.0;4.0;5.0;1.0;2.0
7.0;3.0;3.0;3.0;6.0;4.0
6.0;2.0;3.0;7.0;2.0;8.0
7.0;5.0;7.0;4.0;7.0;8.0
9.0;4.0;0.0;3.0;5.0;5.0
8.0;6.0;3.0;6.0;4.0;3.0
8.0;6.0;1.0;3.0;5.0;4.0
5.0;6.0;5.0;8.0;3.0;3.0
9.0;9.0;8.0;1.0;1.0;9.0
12.0;8.0;2.0;2.0;5.0;8.0
12.0;5.0;7.0;3.0;3.0;3.0
4.0;4.0;3.0;4.0;3.0;2.0
8.0;8.0;5.0;3.0;3.0;5.0
7.0;8.0;3.0;8.0;5.0;4.0
5.0;4.0;4.0;6.0;4.0;2.0
4.0;2.0;2.0;7.0;3.0;4.0
7.0;7.0;4.0;3.0;6.0;8.0
6.0;7.0;10.0;4.0;4.0;3.0
7.0;4.0;5.0;4.0;6.0;11.0
4.0;7.0;7.0;8.0;9.0;2.0
8.0;0.0;6.0;4.0;7.0;2.0
8.0;5.0;9.0;16.0;4.0;3.0
8.0;6.0;3.0;7.0;9.0;5.0
6.0;9.0;11.0;11.0;11.0;7.0
2.0;0.0;0.0;0.0;0.0;1.0
19.0;13.0;13.0;16.0;11.0;12.0
0.71;0.54;0.31;0.25;0.0;0.64
0.53;0.31;0.23;0.13;0.0;0.55
0.41;1.0;0.46;0.13;0.18;0.18
0.41;0.46;0.46;0.38;0.73;0.0
0.18;0.23;0.31;0.0;0.18;0.18
1.0;0.54;0.46;0.25;0.45;0.09
0.06;0.46;0.62;0.44;0.27;0.45
0.35;0.23;0.77;0.5;0.64;0.64
0.47;0.31;0.31;0.19;0.27;1.0
1.0;0.54;0.15;0.13;0.36;0.09
0.29;0.62;0.15;0.38;0.09;0.82
0.35;0.62;0.77;0.56;0.0;0.36
0.24;0.92;0.15;0.31;0.0;0.64
0.82;0.46;0.54;0.25;0.73;0.18
0.47;0.54;0.23;0.31;0.36;0.36
0.47;0.38;0.38;0.19;0.09;1.0
0.59;0.54;0.62;0.25;0.36;0.45
0.18;0.38;0.54;0.19;0.36;0.0
0.65;0.31;0.46;0.38;0.18;0.27
0.29;0.31;0.38;0.31;0.09;0.36
0.18;0.62;0.23;0.31;0.09;0.18
0.53;1.0;0.38;0.19;0.55;0.0
0.29;0.38;0.38;0.19;0.18;0.36
0.29;0.85;0.92;0.75;0.45;0.64
0.53;0.62;0.62;0.56;0.36;0.45
0.71;0.92;1.0;0.44;0.82;0.18
0.0;0.46;0.31;0.19;0.27;0.09
0.53;0.23;0.31;0.38;0.09;0.09
0.35;0.08;0.31;0.31;0.09;0.09
0.29;0.23;0.23;0.19;0.55;0.27
0.24;0.15;0.23;0.44;0.18;0.64
0.29;0.38;0.54;0.25;0.64;0.64
0.41;0.31;0.0;0.19;0.45;0.36
0.35;0.46;0.23;0.38;0.36;0.18
0.35;0.46;0.08;0.19;0.45;0.27
0.18;0.46;0.38;0.5;0.27;0.18
0.41;0.69;0.62;0.06;0.09;0.73
0.59;0.62;0.15;0.13;0.45;0.64
0.59;0.38;0.54;0.19;0.27;0.18
0.12;0.31;0.23;0.25;0.27;0.09
0.35;0.62;0.38;0.19;0.27;0.36
0.29;0.62;0.23;0.5;0.45;0.27
0.18;0.31;0.31;0.38;0.36;0.09
0.12;0.15;0.15;0.44;0.27;0.27
0.29;0.54;0.31;0.19;0.55;0.64
0.24;0.54;0.77;0.25;0.36;0.18
0.29;0.31;0.38;0.25;0.55;0.91
0.12;0.54;0.54;0.5;0.82;0.09
0.35;0.0;0.46;0.25;0.64;0.09
0.35;0.38;0.69;1.0;0.36;0.18
0.35;0.46;0.23;0.44;0.82;0.36
0.24;0.69;0.85;0.69;1.0;0.55
