# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P3
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P3;P380;P234;P218;P433;P11
7.0;0.0;0.0;0.0;2.0;15.0
11.0;0.0;0.0;0.0;4.0;7.0
8.0;0.0;0.0;0.0;5.0;15.0
9.0;0.0;0.0;0.0;3.0;14.0
10.0;0.0;1.0;0.0;2.0;17.0
8.0;0.0;0.0;0.0;2.0;7.0
7.0;0.0;0.0;0.0;1.0;10.0
13.0;0.0;0.0;1.0;5.0;16.0
12.0;0.0;0.0;0.0;3.0;11.0
6.0;0.0;0.0;0.0;5.0;8.0
14.0;0.0;0.0;0.0;6.0;8.0
9.0;0.0;0.0;0.0;5.0;10.0
4.0;0.0;0.0;0.0;2.0;10.0
7.0;0.0;0.0;0.0;7.0;12.0
12.0;0.0;0.0;0.0;4.0;10.0
8.0;0.0;0.0;0.0;5.0;16.0
7.0;0.0;0.0;0.0;2.0;13.0
11.0;0.0;0.0;0.0;3.0;10.0
10.0;0.0;0.0;0.0;3.0;13.0
7.0;0.0;0.0;0.0;3.0;13.0
7.0;0.0;0.0;0.0;2.0;18.0
13.0;0.0;1.0;0.0;5.0;12.0
11.0;0.0;0.0;0.0;10.0;15.0
8.0;0.0;0.0;0.0;8.0;9.0
10.0;0.0;0.0;0.0;6.0;8.0
8.0;0.0;0.0;0.0;5.0;5.0
14.0;0.0;0.0;0.0;1.0;11.0
5.0;0.0;0.0;0.0;1.0;8.0
3.0;0.0;0.0;0.0;2.0;9.0
13.0;0.0;0.0;0.0;4.0;10.0
11.0;0.0;0.0;0.0;3.0;7.0
9.0;0.0;0.0;0.0;4.0;12.0
7.0;0.0;0.0;0.0;3.0;12.0
8.0;0.0;0.0;0.0;3.0;9.0
7.0;0.0;0.0;0.0;3.0;16.0
9.0;0.0;0.0;0.0;4.0;11.0
6.0;0.0;0.0;0.0;3.0;12.0
12.0;0.0;0.0;0.0;2.0;10.0
12.0;0.0;0.0;0.0;10.0;6.0
9.0;0.0;0.0;1.0;7.0;19.0
3.0;0.0;0.0;0.0;2.0;6.0
5.0;0.0;0.0;0.0;1.0;12.0
6.0;0.0;0.0;0.0;2.0;11.0
14.0;0.0;0.0;0.0;5.0;16.0
5.0;0.0;0.0;0.0;6.0;12.0
5.0;0.0;0.0;0.0;2.0;11.0
7.0;0.0;0.0;0.0;3.0;13.0
8.0;0.0;0.0;0.0;4.0;8.0
14.0;0.0;0.0;1.0;3.0;17.0
8.0;1.0;0.0;0.0;7.0;10.0
8.0;0.0;2.0;0.0;3.0;10.0
7.0;2.0;0.0;2.0;16.0;21.0
3.0;0.0;0.0;0.0;1.0;5.0
14.0;2.0;2.0;2.0;16.0;21.0
0.36;0.0;0.0;0.0;0.07;0.63
0.73;0.0;0.0;0.0;0.2;0.13
0.45;0.0;0.0;0.0;0.27;0.63
0.55;0.0;0.0;0.0;0.13;0.56
0.64;0.0;0.5;0.0;0.07;0.75
0.45;0.0;0.0;0.0;0.07;0.13
0.36;0.0;0.0;0.0;0.0;0.31
0.91;0.0;0.0;0.5;0.27;0.69
0.82;0.0;0.0;0.0;0.13;0.38
0.27;0.0;0.0;0.0;0.27;0.19
1.0;0.0;0.0;0.0;0.33;0.19
0.55;0.0;0.0;0.0;0.27;0.31
0.09;0.0;0.0;0.0;0.07;0.31
0.36;0.0;0.0;0.0;0.4;0.44
0.82;0.0;0.0;0.0;0.2;0.31
0.45;0.0;0.0;0.0;0.27;0.69
0.36;0.0;0.0;0.0;0.07;0.5
0.73;0.0;0.0;0.0;0.13;0.31
0.64;0.0;0.0;0.0;0.13;0.5
0.36;0.0;0.0;0.0;0.13;0.5
0.36;0.0;0.0;0.0;0.07;0.81
0.91;0.0;0.5;0.0;0.27;0.44
0.73;0.0;0.0;0.0;0.6;0.63
0.45;0.0;0.0;0.0;0.47;0.25
0.64;0.0;0.0;0.0;0.33;0.19
0.45;0.0;0.0;0.0;0.27;0.0
1.0;0.0;0.0;0.0;0.0;0.38
0.18;0.0;0.0;0.0;0.0;0.19
0.0;0.0;0.0;0.0;0.07;0.25
0.91;0.0;0.0;0.0;0.2;0.31
0.73;0.0;0.0;0.0;0.13;0.13
0.55;0.0;0.0;0.0;0.2;0.44
0.36;0.0;0.0;0.0;0.13;0.44
0.45;0.0;0.0;0.0;0.13;0.25
0.36;0.0;0.0;0.0;0.13;0.69
0.55;0.0;0.0;0.0;0.2;0.38
0.27;0.0;0.0;0.0;0.13;0.44
0.82;0.0;0.0;0.0;0.07;0.31
0.82;0.0;0.0;0.0;0.6;0.06
0.55;0.0;0.0;0.5;0.4;0.88
0.0;0.0;0.0;0.0;0.07;0.06
0.18;0.0;0.0;0.0;0.0;0.44
0.27;0.0;0.0;0.0;0.07;0.38
1.0;0.0;0.0;0.0;0.27;0.69
0.18;0.0;0.0;0.0;0.33;0.44
0.18;0.0;0.0;0.0;0.07;0.38
0.36;0.0;0.0;0.0;0.13;0.5
0.45;0.0;0.0;0.0;0.2;0.19
1.0;0.0;0.0;0.5;0.13;0.75
0.45;0.5;0.0;0.0;0.4;0.31
0.45;0.0;1.0;0.0;0.13;0.31
0.36;1.0;0.0;1.0;1.0;1.0
